API/UWI,Operator Alias,Well/Lease Name,Well Number,Entity Type,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Perforated Interval Length,Field,State,District,Basin,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,EUR Primary Product,EUR Calc Date,BE Oil EUR,BE Oil Delta EUR,BE Oil Delta EUR Percent,BE Gas EUR,BE Gas Delta EUR,BE Gas Delta EUR Percent,BE B-Factor,BE Initial Rate,BE Final Rate,BE End Date,BE Initial Decline,BE Oil RRR,BE Gas RRR,Full Oil EUR,Full Gas EUR,Full B-Factor,Full Final Rate,Full End Date,Full Initial Decline,Full Oil RRR,Full Gas RRR,Surface Latitude (WGS84),Surface Longitude (WGS84),Reported Operator,Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID
42461398090000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",45H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-05-01,2017-12-01,312071.0000,164125.0000,216137.0000,227185.0000,1297.0000,1.0000,248,101,2384,1720.0000,3888,60087.0000,85939.0000,74410.0000,94798.0000,94760,154832,120565.0000,723.0000,144287,140630.0000,254049.0000,182972.0000,1098.0000,198739.0000,,,,,,478.0000,617.0000,3485533.0000,581.0000,2721,6291.0000,3280,55065,112144,66663,,,,1290.00,2480.2810,1900.00,403.1800,775.6000,432.5000,19416.0000,3,14345.0000,2,17428.0000,,105.0000,,8853.00000,17854.00000,,41.900000,2015-05-28,1,1,32,,,16524,2015-02-02,18048.00000,0.00000,9001.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,U11,3,UL,(N/A),P-440,OIL,2018-02-01,569654,23879,4.38,1268633,36467,2.96,1.53,472,5,2064-08-11,0.664864,404759,0,569654,1268633,1.53,5.32,2064-08-11,0.664864,404759,0,31.2858738,-101.8490218,"PIONEER NATURAL RES. USA, INC.",36031.0000,89367.0000,43736.0000,129075772
42461398120000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",48H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-06-01,2017-12-01,162439.0000,162381.0000,189454.0000,298899.0000,1137.0000,1.0000,131,95,14838,9495.0000,30496,67487.0000,50276.0000,75866.0000,143387.0000,100678,84407,114746.0000,688.0000,203985,143644.0000,136016.0000,166313.0000,998.0000,270618.0000,,,,,,471.0000,322.0000,3147516.0000,525.0000,2495,3321.0000,3706,54878,58990,89025,,,,680.00,1397.1020,1000.00,715.7670,1464.9000,751.3000,9967.0000,2,14838.0000,1,16421.0000,,99.0000,,9032.00000,17273.00000,,41.300000,2015-06-01,1,1,31,,,16524,2014-12-28,17417.00000,0.00000,8241.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,,3,UNIVERSITY LANDS,(N/A),P-440,OIL,2018-02-01,469758,-27102,-5.45,562113,-52389,-8.53,1.22,488,4,2064-09-11,0.674570,305487,0,469758,562113,1.22,3.75,2064-09-11,0.674570,305487,0,31.2856133,-101.8463981,"PIONEER NATURAL RES. USA, INC.",33752.0000,47155.0000,51713.0000,129075773
42461398150000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",52H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-05-01,2017-12-01,147907.0000,105026.0000,129677.0000,103403.0000,778.0000,1.0000,118,54,503,815.0000,1788,21760.0000,40730.0000,28548.0000,43698.0000,63548,73383,75779.0000,455.0000,66384,92750.0000,120407.0000,112818.0000,677.0000,90846.0000,,,,,,101.0000,292.0000,898000.0000,150.0000,1385,2982.0000,1441,50386,53152,30216,,,,2890.00,2200.1970,1410.00,454.5050,345.5000,464.5000,9202.0000,3,8947.0000,9,9888.0000,,59.0000,,8776.00000,16662.00000,,42.500000,2015-05-17,1,1,32,,,16524,2014-12-03,16813.00000,0.00000,7886.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,,3,UNIVERSITY LANDS,(N/A),P-440,OIL,2018-02-01,100863,-154976,-60.58,532069,64525,13.80,1.32,100,1,2061-06-28,0.677668,67093,0,100863,532069,1.32,1.00,2061-06-28,0.677668,67093,0,31.2851597,-101.8431042,"PIONEER NATURAL RES. USA, INC.",19251.0000,42356.0000,19368.0000,129075777
42461398100000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",46H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-05-01,2017-12-01,128872.0000,70183.0000,91662.0000,129640.0000,550.0000,1.0000,102,42,1042,710.0000,2057,26324.0000,35489.0000,32239.0000,59521.0000,41301,63939,51958.0000,312.0000,85770,60552.0000,104911.0000,78037.0000,468.0000,114178.0000,,,,,,209.0000,255.0000,1508400.0000,251.0000,1108,2598.0000,1809,23396,46310,34577,,,,1220.00,2488.6040,1840.00,401.8320,820.8000,426.5000,8018.0000,3,6269.0000,2,7542.0000,,45.0000,,8954.00000,16875.00000,,42.800000,2015-05-28,1,1,32,,,16524,2015-01-15,17067.00000,0.00000,7921.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,U11,3,UL,(N/A),P-440,OIL,2018-02-01,227533,17056,8.10,499111,30352,6.47,1.42,206,2,2064-08-11,0.673822,156958,0,227533,499111,1.42,2.03,2064-08-11,0.673822,156958,0,31.2857914,-101.8490221,"PIONEER NATURAL RES. USA, INC.",14830.0000,36906.0000,23569.0000,129075780
42461396710000,CONCHO RESOURCES INC.,NEAL RANCH '77' AB UNIT,31H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-03-01,2017-12-01,648420.0000,166107.0000,274177.0000,147128.0000,1645.0000,2.0000,528,98,4948,4543.0000,5103,57575.0000,171795.0000,86208.0000,59376.0000,92460,305379,143357.0000,860.0000,93434,135663.0000,469086.0000,213844.0000,1283.0000,128650.0000,,,,,,536.0000,860.0000,4076400.0000,679.0000,2795,15224.0000,1696,47951,189165,40583,,,,1600.00,5503.1320,3900.00,181.7150,623.3000,183.6000,41660.0000,4,16082.0000,2,20994.0000,,126.0000,,9626.00000,14610.00000,,42.000000,2015-03-21,1,1,34,,,18974,2014-11-25,14717.00000,,4984.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,78,0,0,1380,D,CCSD&RGNG,(N/A),P-440,OIL,2018-02-01,580181,13330,2.35,2866581,125762,4.59,1.81,528,6,2064-06-11,0.730844,416869,0,580181,2866581,1.81,5.79,2064-06-11,0.730844,416869,0,31.4781765,-102.1060656,COG OPERATING LLC,36074.0000,198520.0000,21895.0000,129075957
42461399450000,"PARSLEY ENERGY OPERATIONS, LLC",MORGAN 33,17H,COM,UPTON (TX),TREND AREA) R 40 EX,OIL,ACTIVE,H,2015-03-01,2017-12-01,269613.0000,137225.0000,182161.0000,227285.0000,1093.0000,1.0000,109,63,0,0.0000,2050,55349.0000,62717.0000,65802.0000,96667.0000,86376,147114,110895.0000,665.0000,154371,119017.0000,238093.0000,158699.0000,952.0000,217002.0000,,,,,,453.0000,152.0000,2871800.0000,479.0000,1876,2575.0000,1159,35658,100362,77854,,,,340.00,1785.9560,1960.00,559.9240,2974.0000,728.5000,20111.0000,7,14418.0000,2,16707.0000,,100.0000,,9714.00000,14124.00000,,38.000000,2015-03-30,1,1,34,,,18908,2015-02-01,14188.00000,0.00000,4410.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,33,0,0,27,B,CCSD&RGNG RR CO,(N/A),P-440,OIL,2018-02-01,289593,7917,2.81,562339,103773,22.63,1.09,473,2,2064-06-11,0.777543,154615,0,289593,562339,1.09,1.78,2064-06-11,0.777543,154615,0,31.4225552,-101.9611543,"PARSLEY ENERGY OPERATIONS, LLC",23084.0000,41227.0000,12632.0000,129090272
42461398130000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",49H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-06-01,2017-12-01,515524.0000,67563.0000,153484.0000,87130.0000,921.0000,1.0000,379,39,6198,6604.0000,8888,28228.0000,55040.0000,37401.0000,41754.0000,42070,202037,75743.0000,454.0000,59396,59856.0000,446557.0000,134282.0000,806.0000,78852.0000,,,,,,197.0000,224.0000,1404097.0000,234.0000,1024,8210.0000,1086,22813,311051,25950,,,,1140.00,9576.5250,7630.00,104.4220,879.7000,124.7000,33854.0000,14,6198.0000,1,7380.0000,,44.0000,,8717.00000,16478.00000,,42.200000,2015-06-02,1,1,31,,,16524,2015-02-01,16630.00000,0.00000,7761.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,,3,UNIVERSITY LANDS,(N/A),P-440,OIL,2018-02-01,210753,12303,6.20,1783608,5437,0.31,1.29,204,2,2064-09-11,0.668434,141294,0,210753,1783608,1.29,1.77,2064-09-11,0.668434,141294,0,31.2855309,-101.8463987,"PIONEER NATURAL RES. USA, INC.",13904.0000,133152.0000,15127.0000,129090331
42461398470000,PIONEER NATURAL RESOURCES COMPANY,"UNIVERSITY ""3-14""",51H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-05-01,2017-12-01,202188.0000,211087.0000,244785.0000,250888.0000,1469.0000,1.0000,162,133,3000,1100.0000,4294,75717.0000,55090.0000,84899.0000,104690.0000,120090,99781,136720.0000,820.0000,159342,179953.0000,164371.0000,207348.0000,1244.0000,219474.0000,,,,,,602.0000,394.0000,4005433.0000,668.0000,3619,4101.0000,3623,71286,72919,73617,,,,650.00,1223.0340,960.00,817.6390,1527.5000,882.5000,12410.0000,3,18057.0000,2,20027.0000,,120.0000,,9020.00000,17266.00000,,41.200000,2015-05-14,1,1,32,,,16524,2014-11-20,17420.00000,0.00000,8246.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,11,0,0,,3,UL,(N/A),P-440,OIL,2018-02-01,908651,202310,28.64,850965,202863,31.30,1.82,841,8,2064-08-11,0.748248,634599,0,908651,850965,1.82,8.25,2064-08-11,0.748248,634599,0,31.2852422,-101.8431035,"PIONEER NATURAL RES. USA, INC.",47616.0000,58236.0000,48299.0000,129090334
42461395160000,DIAMONDBACK E&P LLC,JANEY,7LS,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-02-01,2017-12-01,274040.0000,74585.0000,120258.0000,103292.0000,722.0000,1.0000,205,39,4077,4074.0000,8139,27338.0000,67749.0000,38630.0000,53722.0000,41810,112815,60613.0000,364.0000,78111,61883.0000,206232.0000,96255.0000,578.0000,95868.0000,,,,,,227.0000,388.0000,1748129.0000,291.0000,1143,6121.0000,660,20666,93380,18779,,,,1710.00,5282.1100,3670.00,189.3180,584.1000,186.7000,14199.0000,4,7027.0000,2,9032.0000,,54.0000,,8848.00000,13805.00000,,42.000000,2015-02-13,1,1,35,,,16523,2014-08-15,13948.00000,0.00000,4957.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,8,0,0,876,A,"EL&RR RR CO / RANKIN, W T",(N/A),P-440,OIL,2018-02-01,239151,1579,0.66,1120803,119169,11.90,2.00,70,2,2065-06-08,0.408465,165593,0,228735,1067086,1.58,2.08,2064-05-14,0.731602,155177,0,31.2901984,-101.9302723,DIAMONDBACK E&P LLC,14069.0000,74314.0000,8236.0000,129090507
42461399850000,CONCHO RESOURCES INC.,AMACKER46 UNIT,4628CH,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-05-01,2017-12-01,290795.0000,119365.0000,167831.0000,160398.0000,1007.0000,1.0000,191,68,1736,714.0000,3336,53536.0000,106915.0000,71355.0000,102878.0000,73832,168758,101958.0000,612.0000,124636,102182.0000,234170.0000,141210.0000,847.0000,142394.0000,,,,,,560.0000,482.0000,3844967.0000,641.0000,2014,7044.0000,2110,33221,85130,16103,,,,860.00,2927.9400,2440.00,341.5370,1161.8000,285.9000,33220.0000,4,16813.0000,2,19225.0000,,115.0000,,9870.00000,14880.00000,,43.200000,2015-05-25,1,1,32,,,19039,2015-01-31,15015.00000,0.00000,5010.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,15,0,0,191,Y,GC&SF RR CO,(N/A),P-440,OIL,2018-02-01,350833,23487,7.17,928574,68750,8.00,1.58,552,3,2064-08-11,0.828358,233482,0,350833,928574,1.58,3.10,2064-08-11,0.828358,233482,0,31.3690204,-101.9936406,COG OPERATING LLC,24313.0000,71187.0000,25476.0000,129101090
42461398610000,CONCHO RESOURCES INC.,SUTHERLAND UNIT,4519H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-04-01,2017-12-01,127094.0000,90223.0000,111405.0000,124930.0000,668.0000,1.0000,94,53,472,0.0000,890,34518.0000,45983.0000,42182.0000,65095.0000,51190,64818,61993.0000,372.0000,89601,76567.0000,102778.0000,93697.0000,562.0000,110834.0000,,,,,,405.0000,457.0000,2887677.0000,481.0000,1089,1842.0000,1124,25820,32814,20100,,,,1130.00,1801.4890,1410.00,555.0960,886.2000,591.2000,14170.0000,1,12558.0000,2,14920.0000,2,90.0000,2,9386.00000,14400.00000,,43.200000,2015-04-16,1,1,33,,,19038,2014-12-20,14515.00000,0.00000,5014.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,44,0,0,1491,C,"CCSD&RGNG RR CO - PRESTON, S R / WALTER, B",(N/A),P-440,OIL,2018-02-01,327698,-8659,-2.57,547275,-9597,-1.72,2.00,106,3,2065-04-08,0.427118,238564,0,321174,535734,1.82,3.21,2064-07-12,0.799053,232040,0,31.3977260,-102.0086702,COG OPERATING LLC,19475.0000,35084.0000,20103.0000,129101553
42461399010000,CALLON PETROLEUM COMPANY,NEAL,326H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-07-01,2017-12-01,1278832.0000,377065.0000,590204.0000,304174.0000,3541.0000,4.0000,1088,251,20693,49903.0000,22162,146605.0000,383157.0000,210465.0000,159311.0000,225727,634329,331449.0000,1989.0000,206262,333007.0000,1058675.0000,509453.0000,3057.0000,273748.0000,,,,,,1050.0000,2032.0000,8330419.0000,1388.0000,7385,39999.0000,5083,139884,499903,82000,,,,1940.00,4369.5020,3390.00,228.8590,516.5000,184.6000,88693.0000,3,32540.0000,2,45933.0000,,276.0000,,9208.00000,16538.00000,,45.000000,2015-07-02,1,1,30,,,17203,2015-03-20,16618.00000,0.00000,7330.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,3,0,0,179,,GC&SF RR CO,(N/A),P-440,OIL,2018-02-01,1249704,-35471,-2.76,5549738,-96866,-1.72,1.62,1069,12,2064-10-11,0.691756,895419,0,1249704,5549738,1.62,11.72,2064-10-11,0.691756,895419,0,31.2983672,-101.8977676,CALLON PETROLEUM OPERATING CO,90576.0000,395772.0000,62863.0000,129112853
42461399530000,CALLON PETROLEUM COMPANY,NEAL,3214LH,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-06-01,2017-12-01,638016.0000,245826.0000,352162.0000,297938.0000,2113.0000,2.0000,499,137,44842,114105.0000,72858,112308.0000,229952.0000,150633.0000,177825.0000,157281,335745,213239.0000,1279.0000,221374,217326.0000,520531.0000,304081.0000,1824.0000,272071.0000,,,,,,623.0000,1030.0000,4766548.0000,794.0000,3998,18709.0000,3576,75137,207466,61131,,,,1650.00,3685.6630,2600.00,271.3220,604.8000,213.7000,114105.0000,1,44842.0000,1,63860.0000,,383.0000,,9728.00000,16320.00000,,43.300000,2015-06-29,1,1,31,,,17203,2015-03-23,16405.00000,0.00000,6592.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,3,0,0,179,,GC&SF RR CO,(N/A),P-440,OIL,2018-02-01,754114,-3261,-0.43,2718674,217393,8.69,1.70,632,7,2064-09-11,0.708303,519101,0,754114,2718674,1.70,6.91,2064-09-11,0.708303,519101,0,31.2983694,-101.8976715,CALLON PETROLEUM OPERATING CO,49342.0000,181858.0000,45394.0000,129112854
42461400050000,CONCHO RESOURCES INC.,AMACKER48,4802BH,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-07-01,2017-12-01,570309.0000,154561.0000,249613.0000,125501.0000,1498.0000,1.0000,565,96,6198,1901.0000,6754,66906.0000,133373.0000,89135.0000,72539.0000,96224,243640,136831.0000,821.0000,91758,139296.0000,463163.0000,216490.0000,1299.0000,117314.0000,,,,,,690.0000,836.0000,4977581.0000,830.0000,1768,9691.0000,931,53227,230641,34033,,,,1210.00,5992.0700,3690.00,166.8870,826.1000,182.4000,30165.0000,4,21400.0000,2,25718.0000,,154.0000,,9550.00000,14580.00000,,45.400000,2015-07-22,1,1,30,,,16025,2015-04-20,14718.00000,0.00000,5030.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,49,0,0,35,C,CCSD&RGNG RR CO,(N/A),P-440,OIL,2018-02-01,518330,520,0.10,2732686,-71058,-2.53,1.70,703,5,2064-10-11,0.810450,365177,0,518330,2732686,1.70,4.83,2064-10-11,0.810450,365177,0,31.3948303,-102.0208481,COG OPERATING LLC,34428.0000,206295.0000,18929.0000,129112859
42461400690000,CONCHO RESOURCES INC.,AMACKER48B UNIT,4801BH,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-07-01,2017-12-01,426723.0000,127264.0000,198384.0000,124644.0000,1190.0000,1.0000,446,64,7981,3373.0000,10232,67009.0000,116697.0000,86459.0000,85910.0000,90315,190218,122018.0000,732.0000,100851,116496.0000,338695.0000,172945.0000,1038.0000,117691.0000,,,,,,757.0000,927.0000,5469129.0000,912.0000,1772,12143.0000,1144,37260,146019,23886,,,,1220.00,7132.2900,3350.00,140.2070,816.9000,145.9000,28729.0000,2,23469.0000,2,28257.0000,,170.0000,,9450.00000,14450.00000,,45.400000,2015-07-22,1,1,30,,,19070,2015-03-29,14580.00000,0.00000,5000.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,49,0,0,35,C,CCSD&RGNG RR CO,(N/A),P-440,OIL,2018-02-01,269149,-85289,-24.06,1413299,-536913,-27.53,1.18,764,2,2064-10-11,0.881574,143657,0,269149,1413299,1.18,1.66,2064-10-11,0.881574,143657,0,31.3942335,-102.0209194,COG OPERATING LLC,22995.0000,164007.0000,14848.0000,129112867
42461398770000,CALLON PETROLEUM COMPANY,NEAL,325H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-07-01,2017-12-01,1268617.0000,328986.0000,540422.0000,574851.0000,3243.0000,3.0000,1111,219,18053,47494.0000,41879,127920.0000,366214.0000,188956.0000,301077.0000,196947,613821,299251.0000,1796.0000,389811,290542.0000,1042615.0000,464311.0000,2786.0000,517352.0000,,,,,,916.0000,1934.0000,7428806.0000,1238.0000,6443,41186.0000,9603,122037,497740,154977,,,,2110.00,5120.4370,3860.00,195.2960,473.5000,156.4000,84410.0000,3,28389.0000,2,41250.0000,,248.0000,,9208.00000,16538.00000,,46.000000,2015-07-02,1,1,30,,,17203,2015-01-08,16624.00000,0.00000,7330.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,3,0,0,179,,GC&SF RR CO,(N/A),P-440,OIL,2018-02-01,1048254,27033,2.65,5316616,80193,1.53,1.99,404,9,2065-11-04,0.547475,696392,0,603997,2844388,0.61,1.52,2064-10-11,0.640466,252135,0,31.2979636,-101.8979977,CALLON PETROLEUM OPERATING CO,79029.0000,404663.0000,118797.0000,129112914
42461400030000,"PARSLEY ENERGY OPERATIONS, LLC",MORGAN 25-26,11H,COM,UPTON (TX),TREND AREA) R 40 EX,OIL,ACTIVE,H,2015-07-01,2017-12-01,426317.0000,217991.0000,289044.0000,410534.0000,1734.0000,2.0000,341,135,1737,1206.0000,3271,86930.0000,104410.0000,104332.0000,163711.0000,136845,226047,174519.0000,1047.0000,257714,194633.0000,365570.0000,255561.0000,1533.0000,366545.0000,,,,,,873.0000,842.0000,6078645.0000,1013.0000,3658,10527.0000,6889,82596,197564,155549,,,,960.00,2565.6250,1960.00,389.7690,1036.5000,347.5000,26102.0000,2,27056.0000,2,31406.0000,,188.0000,,9574.00000,16823.00000,,39.200000,2015-07-29,1,1,30,,,19108,2015-05-31,16896.00000,0.00000,7249.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,25,0,0,23,B,CCSD&RGNG RR CO,(N/A),P-440,OIL,2018-02-01,666543,20036,3.10,1547917,54097,3.62,1.45,888,6,2064-10-11,0.776609,452210,0,666543,1547917,1.45,5.72,2064-10-11,0.776609,452210,0,31.4241473,-101.9263530,"PARSLEY ENERGY OPERATIONS, LLC",48465.0000,124343.0000,91274.0000,129529916
42461401320000,"PARSLEY ENERGY OPERATIONS, LLC",COUNCIL-MORGAN 27,4404H,COM,UPTON (TX),TREND AREA) R 40 EX,OIL,ACTIVE,H,2015-08-01,2017-12-01,283652.0000,159811.0000,207086.0000,337825.0000,1243.0000,1.0000,224,95,6317,5376.0000,13354,71000.0000,84888.0000,85148.0000,150088.0000,105064,146758,129524.0000,777.0000,222095,149637.0000,262680.0000,193417.0000,1161.0000,316319.0000,,,,,,691.0000,687.0000,4832367.0000,805.0000,1994,2715.0000,4215,63652,131969,134553,,,,990.00,2403.9010,1770.00,415.9900,1005.0000,734.4000,20621.0000,2,20725.0000,2,24162.0000,,145.0000,,9667.00000,14565.00000,,38.000000,2015-08-15,1,1,29,,,19143,2015-07-03,14706.00000,0.00000,4898.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,28,0,0,1488,B,"CCSD&RGNG RR CO/PRESTON, S R",(N/A),P-440,OIL,2018-02-01,566834,-5145,-0.90,1269913,-110423,-8.00,2.00,149,5,2065-12-05,0.364053,409017,0,499165,1106294,1.47,4.31,2064-11-10,0.786065,341348,0,31.4257054,-101.9466158,"PARSLEY ENERGY OPERATIONS, LLC",33731.0000,81086.0000,71304.0000,129540885
42461398450000,CONCHO RESOURCES INC.,NEAL RANCH '47' UNIT,4728AH,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-06-01,2017-12-01,261771.0000,90439.0000,134067.0000,82689.0000,804.0000,1.0000,118,56,5165,5706.0000,5664,40363.0000,109706.0000,58647.0000,44259.0000,55062,170347,83453.0000,501.0000,57656,79686.0000,245975.0000,120682.0000,724.0000,76303.0000,,,,,,344.0000,485.0000,2551710.0000,425.0000,1238,1700.0000,735,26667,96780,22832,,,,1410.00,2054.5050,2890.00,486.7350,710.6000,728.2000,34951.0000,3,10679.0000,2,16448.0000,,99.0000,,9748.00000,17373.00000,,41.000000,2015-06-15,1,1,31,,,19154,2015-05-12,17585.00000,,7625.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,96,0,0,1381,D,"CCSD&RGNG RR CO/BRUNSON, W W",(N/A),P-440,OIL,2018-02-01,329248,7940,2.47,770678,19698,2.62,1.94,351,3,2064-09-11,0.784066,240047,0,329248,770678,1.94,3.30,2064-09-11,0.784066,240047,0,31.4888524,-102.1241871,COG OPERATING LLC,20035.0000,41162.0000,11898.0000,129553295
42461401130000,PIONEER NATURAL RESOURCES COMPANY,XBC GIDDINGS ESTATE,2139H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-11-01,2017-12-01,244572.0000,124224.0000,164986.0000,145820.0000,990.0000,1.0000,214,84,13605,15109.0000,17504,62860.0000,106533.0000,80616.0000,72368.0000,87869,153586,113467.0000,681.0000,100934,120376.0000,233542.0000,159300.0000,956.0000,140791.0000,,,,,,673.0000,999.0000,5037032.0000,840.0000,1889,5430.0000,2469,59719,120472,60936,,,,1480.00,2598.0690,1970.00,384.9010,674.0000,347.9000,30958.0000,2,20865.0000,2,26025.0000,,156.0000,,9482.00000,15754.00000,,43.800000,2015-11-07,1,1,26,TARGA PIPELINE MID-CONTINENT LLC,PLAINS PIPELINE L.P.,16349,2015-08-05,15886.00000,,6272.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,3,0,0,544,,THROCKMORTON CSL,(N/A),P-440,OIL,2018-02-01,138251,-52104,-27.37,862721,76967,9.80,1.56,142,1,2064-08-15,0.787336,78080,0,138251,862721,1.56,1.00,2064-08-15,0.787336,78080,0,31.4670649,-101.9888602,"PIONEER NATURAL RES. USA, INC.",30035.0000,78033.0000,36841.0000,129553300
42461401140000,PIONEER NATURAL RESOURCES COMPANY,XBC GIDDINGS ESTATE,2138H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-11-01,2017-12-01,222978.0000,87657.0000,124820.0000,162720.0000,749.0000,1.0000,200,52,11437,13431.0000,19509,49799.0000,95086.0000,65647.0000,80676.0000,65070,138132,88092.0000,529.0000,112565,85180.0000,212609.0000,120615.0000,724.0000,157098.0000,,,,,,566.0000,888.0000,4282710.0000,714.0000,1220,5108.0000,2760,39920,109154,68006,,,,1570.00,3884.8020,2540.00,257.4130,637.4000,238.8000,27518.0000,2,17541.0000,2,22127.0000,,133.0000,,9548.00000,16029.00000,,43.800000,2015-11-06,1,1,26,TARGA PIPELINE MID-CONTINENT LLC,PLAINS PIPELINE L.P.,16349,2015-07-21,16162.00000,,6481.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,3,0,0,544,,THROCKMORTON CSL,(N/A),P-440,OIL,2018-02-01,114980,-51038,-30.74,747268,33338,4.67,1.56,119,1,2061-01-02,0.787215,64337,0,114980,747268,1.56,1.00,2061-01-02,0.787215,64337,0,31.4670324,-101.9889995,"PIONEER NATURAL RES. USA, INC.",18759.0000,72875.0000,41169.0000,129553301
42461398850000,CONCHO RESOURCES INC.,MARY A UNIT,32H,COM,UPTON (TX),TREND AREA,OIL,ACTIVE,H,2015-08-01,2017-12-01,484383.0000,217117.0000,297847.0000,272455.0000,1787.0000,2.0000,491,152,6869,8220.0000,8972,48020.0000,47389.0000,55918.0000,62719.0000,128084,203806,162052.0000,972.0000,167293,198209.0000,422504.0000,268626.0000,1612.0000,251662.0000,,,,,,1.0000,0.0000,8800.0000,1.0000,4074,9483.0000,4480,132658,277265,173268,,,,0.00,3249.8700,2230.00,307.7050,,429.6000,33581.0000,11,18669.0000,3,21865.0000,,131.0000,,9569.00000,19931.00000,,43.200000,2015-08-09,1,1,29,,,19209,2015-05-16,20035.00000,0.00000,10362.00,SPRABERRY,TX,07C,PERMIAN BASIN,USA,64,0,0,599,C,"CCSD&RGNG RR CO/SELF, MRS L A",(N/A),P-440,OIL,2018-02-01,251283,-24990,-9.05,601428,-87768,-12.73,0.15,712,1,2023-01-20,0.650587,38240,0,251283,601428,0.15,0.98,2023-01-20,0.650587,38240,0,31.4047719,-102.0352522,COG OPERATING LLC,53896.0000,175155.0000,59269.0000,129575531
